question_idx,question,answer,context,title,keyword,topic,article_url,author,author_url
drug_7660,Thuốc Cefurich 500 là gì?,Thuốc Cefurich 500 là kháng sinh phổ rộng.,"- Cefurich 500 là kháng sinh phổ rộng, dùng đúng liều lượng và chỉ định theo hướng dẫn của nhân viên y tế ngay cả khi đã hết triệu chứng để tránh trường hợp đề kháng kháng sinh.
- Lưu ý khi dùng và thông báo với nhân viên y tế khi có tiền sử dị ứng thuốc hay các thực phẩm khác
- Sử dụng thuốc cần cân nhắc yếu tố lợi ích, nguy cơ ở người suy thận, người cao tuổi, phụ nữ có thai và cho con bú.
- Xem kỹ hướng dẫn và hạn sử dụng thuốc trước khi uống.",Lưu ý gì khi sử dụng,Cefurich,2,https://youmed.vn/tin-tuc/cefurich-500/,Dược sĩ Dương Thị Kim Ngân,https://youmed.vn/tin-tuc/bac-si/duoc-si-duong-thi-kim-ngan/
drug_7073,Thuốc Carbocistein có thể gây ra những tác dụng phụ phổ biến nào?,Thuốc Carbocistein có thể gây ra hai tác dụng phụ phổ biến bao gồm mệt mỏi cơ thể như bị ốm và tiêu chảy.,"Tương tự như các loại thuốc khác, thuốc cũng có thể gây nên một số tác dụng không mong muốn. Với tỉ lệ 10%, 2 tác dụng phụ phổ biến nhất chính là mệt mỏi cơ thể như bị ốm và tiêu chảy.5 Trong trường hợp gặp một số phản ứng nghiệm trọng như sau, hãy liên hệ đến chuyên gia y tế để được xử trí kịp thời:5 - Nôn ra máu.
- Tiêu phân đen.
- Phản ứng dị ứng nghiêm trọng như phát ban da, ngứa, đỏ, phồng rộp, bong tróc.
- Tức ngực, khó thở.
- Miệng, mặt, môi, lưỡi, cổ họng sưng tấy.",Tác dụng phụ của Carbocistein,Carbocistein,2,https://youmed.vn/tin-tuc/carbocistein/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_8766,Phụ nữ nào cần lưu ý khi sử dụng thuốc Coldko?,Phụ nữ có thai và đang cho con bú.,"Phụ nữ có thai và đang cho con bú cần tránh sử dụng thuốc Coldko. Trong trường hợp cần sử dụng, phải hỏi ý kiến của bác sĩ điều trị.1",Đối tượng cần lưu ý đặc biệt khi sử dụng - Phụ nữ có thai và cho con bú,Coldko,2,https://youmed.vn/tin-tuc/coldko/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_2312,Tại sao người lái xe và vận hành máy móc nên tham khảo ý kiến bác sĩ trước khi sử dụng thuốc Amiparen 5 Otsuka?,Để đảm bảo an toàn.,"Chưa có báo cáo cụ thể về ảnh hưởng của thuốc với người lái xe và vận hành máy móc. Có thể sử dụng, tuy nhiên, để đảm bảo an toàn bạn cần tham khảo ý kiến bác sĩ trước khi sử dụng.1",Đối tượng cần lưu ý đặc biệt khi sử dụng - Sử dụng thuốc cho người lái xe và vận hành máy móc,Amiparen 5 Otsuka,2,https://youmed.vn/tin-tuc/amiparen-5-otsuka/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_2366,Amlodipin Domesco có thể được dùng cho bệnh nhân nào?,"Amlodipin Domesco không được dùng cho bệnh nhân nhạy cảm với các dẫn chất dihydropyridin, amlodipin hoặc bất kỳ thành phần nào của thuốc.","Chống chỉ định sử dụng amlodipin trên các bệnh nhân sau:2 - Nhạy cảm với các dẫn chất dihydropyridin, amlodipin hoặc bất kỳ thành phần nào của thuốc.
- Hạ huyết áp nghiêm trọng.
- Sốc (bao gồm sốc tim).
- Tắc nghẽn đường ra thất trái (ví dụ: hẹp động mạch chủ nặng).
- Suy tim huyết động không ổn định sau nhồi máu cơ tim cấp.",Đối tượng chống chỉ định dùng Amlodipin Domesco,Amlodipin Domesco,2,https://youmed.vn/tin-tuc/amlodipin-domesco/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_6812,Sử dụng Calcium Corbiere Extra có hại cho phụ nữ mang thai và cho con bú không?,"Trừ khi dùng liều cao hơn nhu cầu thông thường hằng ngày, Calcium Corbiere Extra không gây hại cho phụ nữ có thai và phụ nữ nuôi con bằng sữa mẹ.","Calcium Corbiere Extra không gây hại khi dùng liều theo nhu cầu thông thường hằng ngày cho phụ nữ có thai và phụ nữ nuôi con bằng sữa mẹ. Tuy nhiên, vẫn khuyến khích nên cung cấp canxi thông qua chế độ ăn uống đầy đủ hàng ngày.",Sử dụng cho phụ nữ mang thai và cho con bú,Calcium Corbiere Extra,2,https://youmed.vn/tin-tuc/calcium-corbiere-extra/,Dược sĩ Lương Triệu Vĩ,https://youmed.vn/tin-tuc/bac-si/duoc-si-luong-trieu-vi/
drug_8834,Combigan có thể được sử dụng cho đối tượng nào?,"Combigan không được sử dụng cho trẻ sơ sinh và trẻ nhỏ (dưới 2 tuổi), bệnh nhân đang điều trị bằng thuốc ức chế monoamin oxidase (IMAO), bệnh nhân đang dùng các thuốc chống trầm cảm ảnh hưởng đến sự dẫn truyền noradrenergic.","Không nên dùng Combigan trong các trường hợp sau đây:2 - Quá mẫn cảm với các hoạt chất hoặc bất kỳ tá dược nào của thuốc.
- Bệnh đường hô hấp: hen phế quản hoặc có tiền sử hen phế quản, bệnh phổi tắc nghẽn mạn tính nặng (COPD).
- Nhịp tim chậm xoang, hội chứng suy nút xoang, block nút xoang nhĩ, block nhĩ thất độ 2 hoặc độ 3 không được kiểm soát bằng một máy tạo nhịp tim, suy tim rõ, sốc do tim.
- Trẻ sơ sinh và trẻ nhỏ (dưới 2 tuổi).
- Bệnh nhân đang điều trị bằng thuốc ức chế monoamin oxidase (IMAO).
- Bệnh nhân đang dùng các thuốc chống trầm cảm ảnh hưởng đến sự dẫn truyền noradrenergic.",Đối tượng chống chỉ định dùng thuốc - Đối tượng thận trọng khi dùng Combigan,Combigan,2,https://youmed.vn/tin-tuc/combigan/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_1732,Thuốc AlphaDHG có thể gây ra những tác dụng phụ nào?,"Thuốc AlphaDHG có thể gây ra một số tác dụng phụ như thay đổi sắc da, cân nặng, mùi phân, rối loạn tiêu hóa như đầy hơi, nặng bụng, tiêu chảy, táo bón hoặc buồn nôn, và khi sử dụng liều cao, có thể xảy ra phản ứng dị ứng nhẹ như đỏ da.","Khi sử dụng thuốc AlphaDHG, có thể gặp một số tác dụng không mong muốn. Các tác dụng phụ thường nhẹ và thoáng qua, có thể mất khi ngưng điều trị hoặc giảm liều. Một số triệu chứng có thể gặp phải như: - Thay đổi sắc da, cân nặng, mùi phân.
- Rối loạn tiêu hóa như: Đầy hơi, nặng bụng, tiêu chảy, táo bón hoặc buồn nôn.
- Khi sử dụng liều cao, phản ứng dị ứng nhẹ như đỏ da có thể xảy ra.",Tác dụng phụ,AlphaDHG,2,https://youmed.vn/tin-tuc/alphadhg/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_6640,Thuốc bổ thần kinh H5000 có tác dụng đối với những bệnh lý nào?,"Thuốc bổ thần kinh H5000 có tác dụng hỗ trợ điều trị đau đầu, chóng mặt, hoa mắt, rối loạn tiền đình, tai biến mạch máu não.","- Người hay mất ngủ, khó ngủ hoặc dễ tỉnh giấc, hay căng thẳng, lo lắng.
- Đau mỏi cổ, hai vai, đau liên sườn, đau vùng sau gáy, đau khớp, đau lưng, đau thần kinh, tê nhức, tê bì tay chân.
- Đau đầu, chóng mặt, hoa mắt, rối loạn tiền đình, tai biến mạch máu não.",Những đối tượng sử dụng được sản phẩm,Bổ thần kinh H5000,2,https://youmed.vn/tin-tuc/thuoc-bo-than-kinh-h5000-co-tot-khong-gia-thanh-phan-va-cach-su-dung-hieu-qua/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_9045,Có bất kỳ tác dụng phụ nào khi sử dụng kem bôi da Cotilam không?,"Có, kem bôi da Cotilam gây ra các tác dụng phụ trên da như ngứa da, đỏ, phù, nổi mày đay.","Kem bôi da Cotilam gây ra các tác dụng phụ trên da như ngứa da, đỏ, phù, nổi mày đay. Phản ứng có hại sẽ xảy ra trên toàn thân nếu bôi kem trên 1 vùng da rộng trong một thời gian dài.1 Người sử dụng sản phẩm cần báo cho bác sĩ khi gặp phải các tác dụng không mong muốn trên.",Tác dụng phụ,Cotilam,2,https://youmed.vn/tin-tuc/cotilam/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_7891,Người mẹ sử dụng thuốc Ceritine thì có được cho con bú không?,Tránh cho con bú khi người mẹ đang dùng thuốc Ceritine.,"Tuy Ceritine không gây quái thai ở động vật, nhưng chưa có những nghiên cứu đầy đủ trên người mang thai, cho nên không nên dùng thuốc khi có thai. Ceritine bài tiết qua sữa, vì vậy tránh không cho con bú khi người mẹ dùng thuốc. Hỏi ý kiến của bác sĩ trước khi dùng thuốc.",Những đối tượng đặc biệt khi sử dụng thuốc Ceritine - Phụ nữ có thai và đang cho con bú,Ceritine,2,https://youmed.vn/tin-tuc/thuoc-ceritine-cetirizine-cong-dung-cach-dung-va-nhung-dieu-can-luu-y/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_8618,"Theo hướng dẫn sử dụng thuốc, nên dùng Clotrimazole như thế nào?","Ngậm viên thuốc 10 mg cho tới khi tan hoàn toàn, không nhai hoặc nuốt cả viên.","- Ngậm viên thuốc 10 mg cho tới khi tan hoàn toàn.
- Thời gian mất khoảng 15 – 30 phút.
- Lưu ý nuốt nước bọt trong khi ngậm.
- Không nhai hoặc nuốt cả viên.
- Mỗi ngày dùng 5 lần x 14 ngày liền.",Hướng dẫn sử dụng thuốc Clotrimazole - Dùng đường miệng để điều trị tại chỗ,Clotrimazole,2,https://youmed.vn/tin-tuc/thuoc-clotrimazole/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_6354,Trường hợp nào cần phẫu thuật khi sử dụng Brodicef?,"Trong trường hợp bị áp-xe, có thể cần phẫu thuật.","Brodicef được chỉ định trong điều trị nhiễm khuẩn nhẹ tới trung bình do các chủng vi khuẩn nhạy cảm gây ra. Với đường hô hấp trên, thuốc điều trị:1 - Viêm amidan, viêm họng do Streptococcus pyogenes.
- Viêm tai giữa do Streptococcus pneumoniae, H. influenzae (bao gồm cả chủng vi khuẩn sinh ra beta – lactamase), Moraxella (Branhamella) catahalis (bao gồm chủng vi khuẩn sinh beta lactamase).
- Viêm xoang cấp do St. pneumonia, H. inluenza (gồm chủng vi khuẩn sinh ra beta – lactamase), Moraxella (Branhamella) catahalis (bao gồm chủng vi khuẩn sinh ra beta lactamase). Với đường hô hấp dưới, Brodicef điều trị: Nhiễm khuẩn thứ cấp trong các trường hợp bị viêm phế quản cấp hoặc đợt cấp của viêm phế quản mãn do Streptococcus pneumonia, H. inluenza (gồm chủng vi khuẩn sinh ra Beta – lactamase), Moraxella (Branhamella) catahalis (bao gồm chủng vi khuẩn sinh beta lactamase).1 Với da và cấu trúc da: Nhiễm khuẩn da và cấu trúc da không biến chứng do S. aureus (bao gồm chủng vi khuẩn sinh penicillinase) và Streptococcus pyogenes. Trường hợp bị áp-xe có thể cần phẫu thuật.1",Tác dụng của Brodicef,Brodicef,2,https://youmed.vn/tin-tuc/brodicef/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_9361,"Nếu quên dùng thuốc Curam, tôi nên làm gì?","Nếu bạn quên dùng một liều thuốc Curam, hãy dùng càng sớm càng tốt."," Nếu bạn quên dùng một liều thuốc, hãy dùng càng sớm càng tốt. Tuy nhiên, nếu gần với liều kế tiếp, bạn hãy bỏ qua liều đã quên và dùng liều kế tiếp vào thời điểm như kế hoạch. Không dùng gấp đôi liều đã quy định. ",Xử lý khi quên một liều thuốc Curam,Curam,2,https://youmed.vn/tin-tuc/thuoc-curam-amoxicillin-kali-clavulanat-cong-dung-cach-dung-va-nhung-dieu-can-luu-y/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_7378,"Trong quá trình sử dụng thuốc Cedipect F, nên làm gì nếu gặp tác dụng không mong muốn?","Trong quá trình sử dụng thuốc Cedipect F, nếu gặp tác dụng không mong muốn, nên liên hệ ngay với bác sĩ để được tư vấn hướng giải quyết tốt nhất.","Bảo quản thuốc nơi khô ráo, thoáng mát, nhiệt độ không quá 30oC, tránh ánh sáng trực tiếp. Lưu ý: Để xa tầm tay trẻ em và đọc kỹ hưỡng dẫn sử dụng trước khi dùng. Qua bài viết này, YouMed đã giúp bạn trả lời cho câu hỏi Cedipect F là thuốc gì, công dụng của thuốc, cách dùng cũng như một số lưu ý khi sử dụng. Trong quá trình sử dụng thuốc, hãy liên hệ ngay với bác sĩ nếu có xảy ra bất cứ tác dụng không mong muốn nào để được tư vấn hướng giải quyết tốt nhất!",Cách bảo quản thuốc,Cedipect F,2,https://youmed.vn/tin-tuc/ban-biet-gi-ve-thuoc-ho-long-dom-cedipect-f/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_2942,"Nếu không có ý định sử dụng thuốc Antanazol nữa, nên xử lý thuốc theo hướng dẫn được in ở đâu?","Nếu không có ý định sử dụng thuốc Antanazol nữa, nên xử lý thuốc theo hướng dẫn được in trên bao bì.","- Đóng chặt nắp sau khi sử dụng.
- Bảo quản thuốc ở nhiệt độ phòng, tránh ánh nắng trực tiếp và nơi có nhiều độ ẩm.
- Để xa tầm tay trẻ em và thú nuôi.
- Khi bạn không còn ý định sử dụng, nên xử lý thuốc theo hướng dẫn được in trên bao bì. Trên đây là các thông tin chi tiết về công dụng, cách dùng và tác dụng phụ của thuốc Antanazol. Nếu bạn còn thắc mắc, hãy liên hệ với chúng tôi để được tư vấn sớm nhất.",Cách bảo quản,Antanazol,2,https://youmed.vn/tin-tuc/antanazol/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_6777,Vì sao cần đặt Calcigenol xa tầm tay trẻ em?,Để đảm bảo an toàn cho trẻ.,"- Bảo quản ở nơi khô ráo, không quá 30°C.
- Đặt xa tầm tay trẻ em. Dược sĩ Dương Thị Kim Ngân hy vọng bài viết này đã cung cấp những thông tin cơ bản nhất về Calcigenol cho bạn đọc. Hãy dùng đúng cách, đúng liều để đảm bảo an toàn cho sức khỏe nhé!",Cách bảo quản,Calcigenol,2,https://youmed.vn/tin-tuc/calcigenol/,Dược sĩ Dương Thị Kim Ngân,https://youmed.vn/tin-tuc/bac-si/duoc-si-duong-thi-kim-ngan/
drug_2648,Có các triệu chứng gì khi sử dụng quá liều Ampelop không?,Hiện chưa ghi nhận các triệu chứng của việc sử dụng quá liều Ampelop.,"Hiện chưa ghi nhận các triệu chứng của việc sử dụng quá liều Ampelop. Tuy nhiên, trong trường hợp lỡ uống quá liều Ampelop, đến ngay cơ sở y tế gần nhất để được các nhân viên y tế tư vấn và hỗ trợ kịp thời.",Xử lý khi quá liều Ampelop,Ampelop,2,https://youmed.vn/tin-tuc/ampelop/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_7030,"Khi quên một liều Captopril dùng đường uống, bạn nên làm gì?",Dùng ngay liều thuốc Captopril sau khi nhớ ra đã quên liều thuốc.,"Đây là cách xử trí khi dùng đường uống: - Dùng ngay sau khi nhớ ra đã quên liều thuốc Captopril.
- Nếu liều Captopril đã quên kề với liều kế tiếp. Bỏ qua liều Captopril đã quên và dùng theo đúng lịch trình dùng thuốc.
- Không dùng gấp đôi liều Captopril với mục đích bù vào liều đã quên.",Xử trí khi quên một liều Captopril,Captopril,2,https://youmed.vn/tin-tuc/thuoc-captopril/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_7850,"Nêu tên một số vị thuốc có tác dụng hoạt huyết, hóa ứ trong Cerecaps?","Đương quy và Hồng hoa có tác dụng hoạt huyết và hóa ứ, với Đương quy được xem là chủ dược.","Theo nhà sản xuất, Cerecaps được kết hợp từ nhiều vị dược liệu. Theo y học cổ truyền, các vị thuốc có tác dụng khác nhau như:1 - Đương quy và Hồng hoa có tác dụng bổ huyết, hoạt huyết, hóa ứ là chủ dược.
- Xuyên khung, Xích thược hoạt huyết, hòa âm.
- Ngưu tất hoạt huyết thông mạch
- Sài hồ có tác dụng hạ nhiệt, an thần, giảm đau.
- Bạch quả cải thiện tuần hoàn máu, điều hòa trương lực máu.
- Chỉ xác có tác dụng hành khí trong trường hợp khí huyết ngưng tụ. Theo các nghiên cứu dược lý và lâm sàng hiện đại, các thành phần trên có các công dụng cụ thể như sau: - Đương quy có nhiều các thành phần hoạt tính với vai trò là chất chống xơ cứng khớp, chống tăng huyết áp, chống oxy hóa, hạn chế kết tập tiểu cầu. Nó có hiệu quả trong việc giảm kích thước của nhồi máu não và cải thiện điểm thiếu hụt thần kinh.2
- Hồng hoa mang đến những cơ hội đầy hứa hẹn để cải thiện tình trạng thiếu máu cục bộ cơ tim, đông máu, huyết khối, viêm nhiễm, độc tính, ung thư,…Tác dụng kháng khuẩn cũng như chống oxy hóa còn có thể ức chế hoặc làm chậm sự tiến triển của một số bệnh, cụ thể là bệnh bạch biến và đốm đen, bệnh vẩy nến và loét miệng.3
- Xuyên khung chứa ligustrazine, một thành phần làm tăng khả năng co bóp của cơ tim và tuần hoàn mạch vành. Ngược lại, nó có thể ức chế sự co cơ gây ra bởi thuốc co mạch và hạ huyết áp toàn thân.4 Hơn nữa, thành phần tetramethylpyrazine trong xuyên khung đã được xác định là một trong những thành phần có hoạt tính giãn mạch.5
- Xích thược có nhiều tác dụng dược lý, đặc biệt là bảo vệ gan và tác dụng với tim và mạch máu. Cụ thể, có thể cải thiện vi tuần hoàn, làm giãn mạch máu, ngăn ngừa thiếu máu cơ tim và ngăn ngừa huyết khối.6
- Sài hồ chứa các thành phần có các hoạt tính sinh học khác nhau. Các thành phần bao gồm tinh dầu, saponin triterpenoid, flavonoid, lignans và sterol. Sài hồ có tác dụng kháng viêm, kháng khuẩn, kháng virus, chống ung thư, bảo vệ gan, bảo vệ thần kinh, hạ sốt và điều hòa miễn dịch.7
- Chỉ xác có thể thúc đẩy quá trình làm rỗng dạ dày, chống oxy hóa, hạ đường huyết và lipid máu.8
- Bạch quả chứa các chất chống oxy hóa mạnh như flavonoid và terpenoid. Các chất này giúp cải thiện lưu thông bằng cách làm giãn mạch máu và chống kết tập tiểu cầu.9",Công dụng của từng thành phần,Cerecaps,2,https://youmed.vn/tin-tuc/cerecaps/,Dược sĩ Dương Thị Kim Ngân,https://youmed.vn/tin-tuc/bac-si/duoc-si-duong-thi-kim-ngan/
drug_8819,Combigan được sử dụng để điều trị bệnh gì?,Combigan được sử dụng để điều trị glaucom góc mở và tăng nhãn áp.,"Combigan là một loại thuốc nhỏ mắt do công ty Allergan Pharmaceuticals Ireland sản xuất. Thuốc chứa brimonidine tartrate và timolol dùng trong điều trị glaucom góc mở và tăng nhãn áp. Mắt của chúng ta có chứa một chất lỏng trong suốt (được gọi là thủy dịch), giúp nuôi dưỡng các cấu trúc bên trong. Mắt liên tục tạo ra một lượng nhỏ thủy dịch, trong khi một lượng tương đương chảy ra ngoài. Áp lực bên trong của mắt (nhãn áp hoặc “IOP”) phụ thuộc vào sự cân bằng giữa lượng chất lỏng được tạo ra và lượng dịch tiết ra khỏi mắt. Nếu chất lỏng không thể thoát ra đủ nhanh, áp suất bên trong mắt sẽ tăng lên và cuối cùng có thể làm hỏng thị lực. Combigan hoạt động bằng cách giảm sản xuất chất lỏng và tăng lượng chất lỏng thoát ra ngoài. Điều này làm giảm áp lực bên trong mắt.1 Combigan được bào chế dưới dạng dung dịch nhỏ mắt và đóng trọng lọ 5 ml.",Combigan là thuốc gì?,Combigan,2,https://youmed.vn/tin-tuc/combigan/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_1410,"Theo đường tĩnh mạch hay đường uống, Albiomin được dùng theo cách nào?",Thuốc Albiomin được sử dụng trực tiếp theo đường tĩnh mạch.,"Sử dụng trực tiếp theo đường tĩnh mạch, hoặc pha trong dung dịch đẳng trương (ví dụ dung dịch nước muối sinh lý 0,9 %).",Cách dùng và liều dùng thuốc Albiomin - Cách dùng,Albiomin,2,https://youmed.vn/tin-tuc/albiomin/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_6529,Lưu ý quan trọng khi dùng thuốc Buscopan cho những bệnh nhân chưa được chẩn đoán và chưa được điều trị tăng nhãn áp là gì?,"Thuốc có thể gây tăng áp lực nội nhãn, vì vậy cần đặc biệt lưu ý khi sử dụng cho những bệnh nhân này.","- Quá mẫn kể cả sốc phản vệ thường xảy ra sau khi tiêm Buscopan. Do đó, theo dõi bệnh nhân thật cẩn thận sau khi tiêm.
- Trong tình trạng nghiêm trọng, nếu đau bụng không rõ nguyên nhân kéo dài hoặc tiến triển xấu. Hoặc xuất hiện cùng với các triệu chứng: sốt, buồn nôn, nôn, thay đổi đại tiện, đau bụng khi khám, giảm huyết áp, ngất hoặc xuất hiện tình trạng có máu trong phân thì cần chẩn đoán ngay để xác định nguyên nhân. Lưu ý rằng do thuốc có thể gây tăng áp lực nội nhãn ở những bệnh nhân chưa được chẩn đoán và chưa được điều trị glaucoma góc hẹp.",Lưu ý khi dùng thuốc Buscopan,Buscopan,2,https://youmed.vn/tin-tuc/thuoc-buscopan-hyoscine/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_3330,Liều dùng tối đa của Aspegic cho trẻ em dưới 30 tháng tuổi là bao nhiêu?,Liều dùng tối đa của Aspegic cho trẻ em dưới 30 tháng tuổi là 80 mg/ kg/ ngày.,"Tùy vào từng đối tượng mà Aspegic được chỉ định với các mức liều khác nhau: 1. Đối tượng là trẻ em: dùng theo cân nặng của trẻ 25 – 50 mg/ kg/ ngày chia dùng nhiều lần trong ngày. - Không dùng > 80 mg/ kg/ ngày đối với trẻ <30 tháng tuổi.
- Dùng liều < 100 mg/ kg/ ngày đối với trẻ từ 15 tháng – 15 tuổi. 2. Đối tượng là người lớn: - Mỗi lần dùng liều từ 500 – 1000 mg.
- Mỗi ngày chia ra làm 2 – 3 lần sử dụng.
- Liều dùng tối đa là 4 g/ ngày. 3. Người bệnh cao tuổi - Mỗi lần dùng liều từ 500 – 1000 mg.
- Mỗi ngày chia ra làm 2 – 3 lần sử dụng.
- Liều dùng tối đa là 2 g/ ngày. 4. Bệnh nhân thấp khớp Có thể dùng tối đa 6g mỗi ngày và nên chia làm nhiều lần dùng.",Cách dùng thuốc Aspegic - Liều dùng,Aspegic,2,https://youmed.vn/tin-tuc/thuoc-aspegic-co-tot-khong-gia-va-cach-su-dung/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_7958,Những đối tượng nào có vấn đề về thận cần cẩn trọng khi sử dụng Chalme?,"Những đối tượng có vấn đề về thận cần thận trọng khi sử dụng Chalme bao gồm: Người suy thận nhẹ và trung bình, Người thẩm phân mạn tính.","Các đối tượng sau nên thận trọng khi sử dụng Chalme:1 - Người bệnh đái tháo đường cần lưu ý trong chế phẩm có chứa saccharin.
- Người suy thận nhẹ và trung bình.
- Người thẩm phân mãn tính.
- Kiểm tra định kỳ nồng độ phosphat trong quá trình điều trị lâu dài.
- Để xa tầm tay của trẻ em.",Đối tượng thận trọng khi sử dụng thuốc,Chalme,2,https://youmed.vn/tin-tuc/chalme/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_7759,Tại sao CellCept được sử dụng cùng với cyclosporin và corticosteroid?,"Trong phác đồ điều trị, CellCept được dùng phối hợp để tăng hiệu quả điều trị và làm giảm nguy cơ đào thải cơ quan được ghép.","CellCept chứa mycophenolate mofetil. Thuốc thuộc nhóm thuốc ức chế miễn dịch tức là thuốc hoạt động bằng cách ngăn chặn hoạt động của hệ miễn dịch của cơ thể. Do đó, CellCept được sử dụng để ngăn cơ thể đào thải các cơ quan được ghép như: thận, tim hoặc gan. CellCept nên được sử dụng cùng với các loại thuốc khác: Cyclosporin và corticosteroid.",CellCept là thuốc được dùng để điều trị bệnh gì?,CellCept,2,https://youmed.vn/tin-tuc/thuoc-cellcept/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_9139,Thuốc Coveram có tác dụng gì?,Thuốc Coveram có tác dụng làm giãn mạch để cho máu qua mạch dễ dàng hơn và giúp tim duy trì dòng máu bình thường.,"Coveram là thuốc gồm hai hoạt chất perindopril và amlodipin. Khi dùng với nhau, hai chất này sẽ làm giãn mạch để cho máu qua mạch dễ dàng hơn và giúp tim duy trì dòng máu bình thường.",Tính chất của thuốc,Coveram,2,https://youmed.vn/tin-tuc/cong-dung-va-cach-dung-cua-thuoc-coveram-perindopril-amlodipin/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_7364,Cedipect F không nên sử dụng đồng thời với những loại thuốc nào khác?,"Haloperidol, Amiodaron, Propafenon, Valdecoxib, Rượu, Thuốc kháng Histamin, Digoxin,...","Bạn không nên sử dụng đồng thời với: - Thuốc ức chế men MAO: Iproniazide, Niamide, Indopane, Brofaromine, Moclobermide,…
- Haloperidol.
- Amiodaron.
- Propafenon.
- Valdecoxib.
- Rượu.
- Thuốc kháng Histamin.
- Digoxin,…",Tương tác thuốc khi dùng Cedipect F,Cedipect F,2,https://youmed.vn/tin-tuc/ban-biet-gi-ve-thuoc-ho-long-dom-cedipect-f/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_4617,"Trong trường hợp quên một liều thuốc B Complex C, cần làm gì?","Nếu quên liều thuốc B Complex C, hãy dùng thuốc bù cho liều đó.","- Dùng thuốc bù cho liều đã quên.
- Nếu liều đã quên quá gần với liều kế tiếp thì hãy bỏ qua liều đó và dùng liều tiếp theo đúng lịch trình.
- Tuyệt đối không dùng gấp đôi liều với mục đích bù vào liều đã quên.",Xử trí khi quên một liều thuốc,B Complex C,2,https://youmed.vn/tin-tuc/thuoc-b-complex-c-la-thuoc-gi-cong-dung-va-nhung-luu-y/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
