question_idx,question,answer,context,title,keyword,topic,article_url,author,author_url
drug_9445,Tôi có nên dùng Daflon nếu tôi đang trong ba tháng đầu của thai kỳ?,"Bạn không nên dùng Daflon nếu bạn đang trong ba tháng đầu của thai kỳ. Theo khuyến cáo, phụ nữ có thai trong bất kỳ giai đoạn nào cũng nên tránh dùng thuốc vì chưa có đầy đủ dữ liệu về độ an toàn của thuốc đối với phụ nữ có thai. Trong trường hợp bắt buộc phải sử dụng thuốc, bạn cần tham khảo ý kiến của bác sĩ trước khi dùng.","Các nghiên cứu ở động vật cho thấy thuốc không có khả năng gây quái thai. Tuy nhiên, nên thông báo cho bác sĩ nếu bạn đang có thai, đặc biệt trong 3 tháng đầu của thai kỳ. Không nên cho con bú trong thời gian điều trị (do chưa có nghiên cứu liệu thuốc có bài tiết qua sữa mẹ hay không). Lái xe và vận hành máy móc: Bạn nên thận trọng khi lái xe và vận hành máy móc khi đang dùng thuốc.",Phụ nữ có thai và cho con bú có thể dùng Daflon không?,Daflon,2,https://youmed.vn/tin-tuc/thuoc-daflon-diosmin-hesperidin/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_7655,"Nếu xảy ra các phản ứng không mong muốn do quá liều Cefurich, người dùng cần làm gì?","Nếu xảy ra các phản ứng không mong muốn do quá liều Cefurich, người dùng cần ngưng dùng thuốc và liên hệ cơ sở y tế để được điều trị.","Nếu sử dụng quá liều, thuốc có thể gây buồn nôn, nôn và tiêu chảy. Phản ứng tăng kích thích thần kinh cơ và cơn co giật cũng được ghi nhận, nhất là ở người suy thận. Nếu quá liều và xảy ra các phản ứng không mong muốn, người dùng cần ngưng dùng thuốc và liên hệ cơ sở y tế để được điều trị. Thông thường, nhân viên y tế sẽ bảo vệ đường hô hấp của người bệnh, hỗ trợ thông thoáng khí và truyền dịch. Nếu xuất hiện cơn co giật, ngừng ngay sử dụng thuốc, có thể sử dụng liệu pháp chống co giật nếu có chỉ định về lâm sàng. Có thể loại bỏ thuốc khỏi máu bằng cách thẩm tách máu. Đa phần việc điều trị là hỗ trợ hoặc giải quyết triệu chứng.",Xử lý khi quá liều Cefurich,Cefurich,2,https://youmed.vn/tin-tuc/cefurich-500/,Dược sĩ Dương Thị Kim Ngân,https://youmed.vn/tin-tuc/bac-si/duoc-si-duong-thi-kim-ngan/
drug_6305,"Khi sử dụng thuốc Brexin, nếu thấy có dấu hiệu bất thường, cần làm gì?","Nếu thấy có dấu hiệu bất thường khi dùng thuốc, hãy thông báo ngay cho dược sĩ, bác sĩ.","Các thuốc có tương tác với thuốc Brexin: - Acid acetylsalicylic (aspirin) hoặc các thuốc NSAIDs khác,
- Corticoid, thuốc chống kết tập tiểu cầu, thuốc ức chế tái hấp thu chọn lọc serotonin (SSRIs) chống trầm cảm
- Thuốc chống đông máu như warfarin.
- Lithium.
- Thuốc lợi tiểu, thuốc chứa kali.
- thuốc ức chế men chuyển, thuốc đối kháng thụ thể angiotensin II.
- Ciclosporin và tacrolimus.
- Thuốc quinolon kháng khuẩn.
- Phương tiện ngừa thai trong tử cung. Với thức ăn và đồ uống: không được uống rượu trong khi điều trị với Brexin. Thông báo cho bác sĩ những thuốc (bao gồm cả thuốc kê đơn, không kê đơn, vitamin, thuốc dược liệu…) và thực phẩm mà bạn đang sử dụng. Nếu thấy có dấu hiệu bất thường khi dùng thuốc, hãy thông báo ngay cho dược sĩ, bác sĩ.",Tương tác thuốc khi dùng Brexin,Brexin,2,https://youmed.vn/tin-tuc/thuoc-brexin-piroxicam-beta-cyclodextrin-va-nhung-luu-y-khi-dung/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_4716,Thuốc Baclofen được chống chỉ định đối với nhóm bệnh nhân nào?,Thuốc Baclofen được chống chỉ định đối với những bệnh nhân có tiền sử quá mẫn cảm với thuốc hoặc bất cứ thành phần nào có trong thuốc.,Thuốc Baclofen được chống chỉ định đối với bệnh nhân có tiền sử quá mẫn cảm với thuốc hoặc bất cứ thành phần nào có trong thuốc.,Trường hợp không nên dùng Baclofen,Baclofen,2,https://youmed.vn/tin-tuc/thuoc-baclofen-la-thuoc-gi-cach-dung-va-nhung-luu-y/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_9314,Trong trường hợp nào thì không cần dùng liều thuốc Crotamiton bị quên?,"Nếu đã gần với liều dùng thuốc kế tiếp, có thể bỏ qua liều đã quên và dùng liều kế tiếp vào thời điểm như kế hoạch.","Nếu bạn quên một liều, hãy dùng thuốc càng sớm càng tốt. Tuy nhiên, nếu đã gần với liều dùng thuốc kế tiếp, hãy bỏ qua liều đã quên và dùng liều kế tiếp vào thời điểm như kế hoạch. Không nên dùng gấp đôi liều đã quy định.",Trường hợp quên liều Crotamiton,Crotamiton,2,https://youmed.vn/tin-tuc/crotamiton/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_2611,Ăn uống ảnh hưởng đến tác dụng của Amoxycilin Vidipha như thế nào?,Amoxycilin Vidipha có thể uống trước hoặc sau bữa ăn mà không bị ảnh hưởng đến hấp thu.,"Amoxycilin Vidipha được sử dụng qua đường uống. Thức ăn không làm ảnh hưởng đến việc hấp thu Amoxicillin, do đó có thể uống trước hoặc sau bữa ăn.",Cách dùng và liều dùng thuốc Amoxycilin Vidipha - Cách dùng,Amoxycilin Vidipha,2,https://youmed.vn/tin-tuc/amoxycilin-vidipha/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_3075,Phụ nữ mang thai và cho con bú có được dùng irbesartan (Aprovel) không?,Phụ nữ cho con bú không được sử dụng thuốc irbesartan.,Chống chỉ định dùng thuốc irbesartan cho phụ nữ trong suốt thời kì cho con bú.,Phụ nữ mang thai và cho con bú có được dùng irbesartan (Aprovel) không? - Phụ nữ đang cho con bú,Aprovel,2,https://youmed.vn/tin-tuc/thuoc-irbesartan-aprovel/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_8745,Trường hợp nào cần tránh khi sử dụng Coldacmin?,"Khi sử dụng thuốc Coldacmin, hãy nhớ bảo quản thuốc tránh xa tầm tay của trẻ em và thú cưng trong nhà.","- Để thuốc Coldacmin tránh xa tầm tay của trẻ em và thú cưng trong nhà.
- Thuốc nên được bảo quản nơi khô ráo, thoáng mát. Tránh tiếp xúc trực tiếp với ánh sáng hoặc để thuốc Coldacmin ở những nơi ẩm ướt.
- Nhiệt độ bảo quản tốt nhất là < 30 ºC.",Coldacmin được bảo quản như thế nào?,Coldacmin,2,https://youmed.vn/tin-tuc/coldacmin/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_7486,Khi nào thì cần cân nhắc dùng thuốc Cefalexin cho phụ nữ mang thai?,Cần thận trọng khi dùng thuốc Cefalexin cho phụ nữ mang thai sau khi cân nhắc cẩn thận.,Nghiên cứu thực nghiệm và kinh nghiệm lâm sàng chưa thấy có dấu hiệu về độc tính cho thai và gây quái thai. Cần thận trọng khi dùng trên đối tượng này sau khi cân nhắc cẩn thận. Xem thêm: Những điều chị em cần tránh khi mang thai,Các đối tượng sử dụng đặc biệt - Phụ nữ mang thai,Cefalexin,2,https://youmed.vn/tin-tuc/thuoc-cefalexin/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_3347,Vì sao không nên để sản phẩm Aspegic ở những nơi quá nóng hoặc quá ẩm ướt?,Để sản phẩm ở những nơi quá nóng hoặc quá ẩm ướt sẽ dễ làm giảm chất lượng sản phẩm.,"- Bảo quản thuốc Aspegic ở nơi khô ráo thoáng mát.
- Nhiệt độ bảo quản tốt nhất là nên <25 ºC.
- Nên đặt sản phẩm tránh xa tầm với của trẻ em cũng như thú cưng trong nhà.
- Không nên để sản phẩm ở những nơi quá nóng hoặc nơi quá ẩm ướt vì rất dễ làm giảm chất lượng sản phẩm. Bài viết bên trên đã nêu rõ các thông tin về sản phẩm thuốc Aspegic. Lưu ý thông tin về sản phẩm Aspegic chỉ mang tính chất tham khảo. Do vậy, tốt nhất để đảm bảo hiệu quả người dùng nên tham khảo thêm những ý kiến tư vấn của bác sĩ hoặc dùng theo hướng dẫn của nhà sản xuất một cách cẩn thận nhé!",Cách bảo quản sản phẩm,Aspegic,2,https://youmed.vn/tin-tuc/thuoc-aspegic-co-tot-khong-gia-va-cach-su-dung/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_7360,Có thể uống thuốc Cedipect F trước hay sau bữa ăn không?,"Có, bạn có thể uống Cedipect F trước hoặc sau bữa ăn mà không ảnh hưởng đến hiệu quả hấp thu của thuốc.","Dùng bằng đường uống. Thức ăn không ảnh hưởng đến khả năng hấp thu thuốc qua đường tiêu hóa. Vì thế, bạn có thể uống trước hay sau ăn đều được.",Hướng dẫn dùng thuốc Cedipect F - Cách dùng,Cedipect F,2,https://youmed.vn/tin-tuc/ban-biet-gi-ve-thuoc-ho-long-dom-cedipect-f/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_43,Canxi có chức năng gì trong quá trình cốt hóa xương?,Canxi là chất cần thiết cho sự cốt hóa xương mới thành lập.,"Canxi là một khoáng chất thiết yếu trong cơ thể. Canxi có vai trò quan trọng đối với các hoạt động trong và ngoài tế bào, bao gồm:2 3 - Sự co cơ trơn.
- Quá trình dẫn truyền thần kinh.
- Hoạt động của các enzyme.
- Sự tiết và hoạt động của các hormone.
- Canxi là thành phần chính của xương và là chất cần thiết cho sự cốt hóa xương mới thành lập.",Công dụng của thành phần,A.T Calmax,2,https://youmed.vn/tin-tuc/a-t-calmax/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_2085,Ambroxol được sử dụng để điều trị tình trạng nào?,"Ambroxol được sử dụng để tiêu chất nhầy đường hô hấp, đặc biệt là trong các đợt cấp của viêm phế quản mạn, viêm phế quản dạng hen.","Thuốc Ambroxol được sử dụng để tiêu chất nhầy đường hô hấp và được chỉ định trong các trường hợp sau: Thuốc giúp điều trị các bệnh cấp và mạn tính ở đường hô hấp. Trong đó, có các biểu hiện kèm theo: - Các trường hợp có kèm tăng tiết dịch phế quản không bình thường.
- Đặc biệt, trong các đợt cấp của viêm phế quản mạn, viêm phế quản dạng hen. Ngoài ra, Ambroxol còn được chỉ định trên các bệnh nhân sau mổ và cấp cứu đề phòng các biến chứng ở phổi.",Công dụng của thuốc Ambroxol,Ambroxol,2,https://youmed.vn/tin-tuc/ambroxol/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_3771,Hàm lượng hoạt chất chính của thuốc Atorhasan 20 mg là bao nhiêu?,Hàm lượng hoạt chất chính của thuốc Atorhasan 20 mg là 20 mg hoạt chất Atorvastatin.,Atorhasan 20 mg được sản xuất bởi Công ty Hasan tại Việt Nam. Atorhasan thuộc danh mục thuốc điều trị rối loạn lipid máu. Thành phần chính của thuốc Atorhasan 20 là hoạt chất Atorvastatin. Atorhasan được bào chế dạng viên nén bao phim. Quy cách đóng gói là hộp 3 vỉ x 10 viên.,Atorhasan là thuốc gì?,Atorhasan,2,https://youmed.vn/tin-tuc/atorhasan/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_6284,Ai không nên sử dụng thuốc Boston C 1000?,Những người mẫn cảm hoặc dị ứng với bất cứ thành phần nào có trong thuốc thì không nên sử dụng.,"- Những người mẫn cảm hoặc dị ứng với bất cứ thành phần nào có trong thuốc thì không nên sử dụng.
- Thuốc có tác dụng kích ứng dạ dày nhẹ, không nên uống vào buổi tối.
- Đọc kỹ hướng dẫn sử dụng và xem hạn sử dụng trước khi dùng.",Lưu ý gì khi sử dụng,Boston C 1000,2,https://youmed.vn/tin-tuc/boston-c-1000/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_4318,Liều dùng thuốc Avodart (dutasteride) là bao nhiêu?,"Liều dùng khuyến cáo của thuốc Avodart (dutasteride) là 0,5 mg uống mỗi ngày một lần.","Liều khuyến cáo là 0,5 mg uống mỗi ngày một lần. Dùng đúng liều lượng theo chỉ định của bác sĩ.",Liều dùng thuốc Avodart (dutasteride),Avodart,2,https://youmed.vn/tin-tuc/thuoc-avodart-dutasteride/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_6631,Điều kiện nào không phù hợp để bảo quản thuốc ho Bổ phế Nam Hà?,Nơi có ánh sáng trực tiếp là điều kiện không phù hợp để bảo quản thuốc ho Bổ phế Nam Hà.,"- Bảo quản thuốc ho Bổ phế Nam Hà tại nơi khô ráo, thoáng mát.
- Nhiệt độ từ 15°C – 30°C, tránh ánh sáng trực tiếp.
- Để xa tầm tay trẻ em và thú cưng trong nhà.
- Đọc kỹ hướng dẫn trước khi dùng.",Điều kiện bảo quản thuốc,Bổ phế Nam Hà,2,https://youmed.vn/tin-tuc/bo-phe-nam-ha-thuoc-dong-y-dung-de-chua-ho/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_4015,Trong trường hợp nào thì thuốc Augbactam chống chỉ định với phụ nữ mang thai?,Thuốc Augbactam chống chỉ định với phụ nữ mang thai trong 3 tháng đầu do có nguy cơ gây hại cho thai nhi.,"Tránh sử dụng thuốc Augbactam cho phụ nữ mang thai (ít nhất là trong 3 tháng đầu), trừ trường hợp cần thiết do có sự chỉ định của bác sĩ. Đối với phụ nữ đang cho con bú, thuốc Augbactam có thể được sử dụng. Thuốc không gây hại cho trẻ đang bú mẹ trừ trường hợp trẻ có nguy cơ bị mẫn cảm do vẫn có một lượng rất nhỏ thuốc vào sữa mẹ.",Đối tượng chống chỉ định dùng Augbactam - Phụ nữ có thai và mẹ cho con bú có uống được Augbactam?1,Augbactam,2,https://youmed.vn/tin-tuc/augbactam/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_1494,Điều gì cần tránh khi quên uống một liều thuốc Alchysin 8400?,Không dùng gấp đôi liều thuốc đã được kê đơn với mục đích bù vào liều đã quên.,"- Dùng thuốc ngay sau khi nhớ ra đã quên liều.
- Nếu liều đã quên kề với liều kế tiếp có thể bỏ qua liều đã quên và dùng theo đúng lịch trình dùng thuốc.
- Không dùng gấp đôi liều đã được kê đơn với mục đích bù vào liều đã quên.",Xử trí khi quên một liều Alchysin 8400,Alchysin 8400,2,https://youmed.vn/tin-tuc/alchysin-8400/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_5817,Khi sử dụng thuốc Bilomag cần lưu ý điều gì?,"Khi dùng thuốc Bilomag, cần đọc kỹ hướng dẫn sử dụng trước khi dùng.","- Thông báo với bác sĩ các tác dụng không mong muốn xảy ra trong quá trình dùng thuốc.
- Hạn dùng của thuốc là 36 tháng kể từ ngày sản xuất, không dùng thuốc đã quá hạn sử dụng ghi trên bao bì.
- Đọc kỹ hướng dẫn sử dụng trước khi dùng.",Lưu ý khi sử dụng,Bilomag,2,https://youmed.vn/tin-tuc/bilomag/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_7190,"Nếu gặp phải tình trạng sử dụng quá liều Cardilopin, cần làm gì?","Nếu gặp phải tình trạng sử dụng quá liều Cardilopin, cần đến ngay cơ sở y tế hoặc liên hệ ngay với nhân viên y tế để có biện pháp xử trí kịp thời.","Khi dùng quá liều Cardilopin và gặp một số triệu chứng như tim đập nhanh, đỏ hoặc nóng ở tay chân hoặc thậm chí ngất xỉu, đến ngay cơ sở y tế hoặc liên hệ ngay với nhân viên y tế để có biện pháp xử trí kịp thời.",Xử lý khi quá liều,Cardilopin,2,https://youmed.vn/tin-tuc/cardilopin/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_1779,Có phải phụ nữ mang thai và mẹ đang cho con bú được sử dụng Alphalysosine không?,"Hiện vẫn chưa có đủ các nghiên cứu sử dụng Alphalysosine trong thời kỳ mang thai hoặc cho con bú, do đó cần phải hỏi ý kiến bác sĩ để cân nhắc giữa lợi ích và nguy cơ trong quá trình sử dụng thuốc.","Vẫn chưa có đầy đủ các nghiên cứu sử dụng Alphalysosine trong thời kỳ mang thai hoặc cho con bú. Trước khi dùng thuốc, bạn cần phải hỏi ý kiến bác sĩ để cân nhắc giữa lợi ích và nguy cơ trong quá trình sử dụng thuốc.",Phụ nữ có thai và mẹ cho con bú có uống được Alphalysosine hay không?,Alphalysosine,2,https://youmed.vn/tin-tuc/alphalysosine/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_2811,Có bất kỳ báo cáo nào về tương tác của Anaferon với các thuốc khác không?,"Hiện tại, chưa có báo cáo về các trường hợp tương tác của Anaferon với các thuốc khác.","Chưa có báo cáo về các trường hợp tương tác với các thuốc khác. Có thể dùng Anaferon cho trẻ em đồng thời với các thuốc kháng virut, kháng khuẩn và thuốc điều trị triệu chứng khác khi cần thiết.",Tương tác thuốc khi dùng Anaferon,Anaferon,2,https://youmed.vn/tin-tuc/thuoc-anaferon-cong-dung-cach-dung-va-nhung-dieu-can-luu-y/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_6334,Thuốc Briozcal hỗ trợ điều trị bệnh gì ở trẻ em?,Thuốc Briozcal hỗ trợ điều trị bệnh còi xương ở trẻ em.,"- Phòng và điều trị bệnh loãng xương ở phụ nữ, người hút thuốc lá, nghiện rượu, người có tuổi, và các đối tượng nguy cơ cao khác như: dùng corticoid kéo dài, sau chấn thương hoặc thời gian dài nằm bất động.
- Điều trị các bệnh còi xương, mất xương cấp và mãn, nhuyễn xương, bệnh Sheuermann.
- Bổ sung canxi, vitamin D hàng ngày cho sự tăng trưởng hệ xương, răng của trẻ em, tuổi dậy thì, thanh thiếu niên
- Bổ sung canxi cho phụ nữ có thai, cho con bú, thiếu hụt do ăn kiêng, điều trị gãy xương, các bệnh tật khác (bệnh mắt, dị ứng, bệnh đường ruột lâu ngày…)
- Phòng ngừa các biến chứng do thiếu canxi cấp và mãn.",Công dụng của thuốc Briozcal,Briozcal,2,https://youmed.vn/tin-tuc/briozcal-canxi-vitamin-d3-cong-dung-cach-dung-va-nhung-dieu-can-luu-y/,Dược sĩ Nguyễn Hoàng Bảo Duy,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-hoang-bao-duy/
drug_461,Acetylcysteine 200mg Stada có tác dụng gì trong các bệnh lý đường hô hấp?,"Acetylcysteine 200mg Stada có tác dụng làm loãng đờm trong các bệnh phế quản – phổi cấp và mãn tính kèm theo sự tăng tiết chất nhầy, đồng thời làm thông đường hô hấp trong viêm khí quản, viêm phổi.","Thuốc Acetylcysteine 200mg Stada được chỉ định dùng trong các bệnh lý đường hô hấp: - Làm loãng đờm trong các bệnh phế quản – phổi cấp và mãn tính kèm theo sự tăng tiết chất nhầy.
- Làm thông đường hô hấp trong viêm khí quản, viêm phổi.
- Dùng làm thuốc giải độc trong quá liều paracetamol.",Chỉ định của thuốc Acetylcysteine 200mg Stada,Acetylcysteine 200mg Stada,2,https://youmed.vn/tin-tuc/acetylcysteine-200mg-stada/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_1069,Có gây hại khi phụ nữ cho con bú sử dụng thuốc Agi-Calci không?,Không gây hại khi dùng liều theo liều thông thường hàng ngày.,Không gây hại khi dùng liều theo liều thông thường hàng ngày.,Ai không được sử dụng thuốc Agi-Calci - Phụ nữ cho con bú,Agi-Calci,2,https://youmed.vn/tin-tuc/agi-calci-la-thuoc-gi-cong-dung-cach-dung-va-luu-y/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_8088,"Sau giai đoạn điều trị ban đầu, liều dùng Chronol như thế nào?","Sau giai đoạn điều trị ban đầu, liều dùng Chronol ở giai đoạn duy trì dao động từ 125 đến 500 mg mỗi ngày tùy theo khả năng dung nạp các tác dụng không mong muốn.","Đối với người lớn, tùy thuộc vào tình trạng nghiện rượu của bệnh nhân mà bác sĩ sẽ có chỉ định liều dùng cụ thể. Thuốc chỉ được sử dụng khi có sự kê đơn của bác sĩ. Trong giai đoạn điều trị ban đầu, trong 1 – 2 tuần dùng với liều tối đa là 500 mg/ngày. Sau đó ở giai đoạn duy trì dùng liều duy trì từ 125 – 500 mg, tùy theo khả năng dung nạp các tác dụng không mong muốn. Liều dùng thông thường là 1 viên/lần, ngày dùng 1 lần và nên uống vào buổi sáng. Chronol là thuốc cai rượu mạn tính nên cần được uống liên tục hằng ngày, duy trì từ 6 tháng – 2 năm. Khi đó cơ thể tạo phản xạ sợ rượu bền vững, tự kiềm chế lâu dài. Bất kì sự đổi liều nào trong quá trình điều trị cũng cần có sự chỉ định, cho phép của bác sĩ điều trị.2",Cách dùng và liều dùng Chronol - Liều dùng cho từng đối tượng,Chronol,2,https://youmed.vn/tin-tuc/chronol/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_3464,Có nên dùng thuốc Aspirin Vidipha cho phụ nữ có thai không?,"Không, thuốc Aspirin Vidipha không được dùng cho phụ nữ mang thai ở 3 tháng cuối của chu kỳ.","Một số lưu ý khi dùng thuốc Aspirin Vidipha cho phụ nữ có thai và mẹ cho con bú: - Thời kỳ mang thai: aspirin ức chế sự sản sinh prostaglandin. Điều này dẫn đến hệ quả đóng sớm ống động mạch trong tử cung. Đây là lí do làm tăng nguy cơ nghiêm trọng bệnh tăng huyết áp động mạch phổi và suy hô hấp ở trẻ sơ sinh. Thuốc Aspirin Vidipha còn ức chế co bóp tử cung, do đó làm trì hoãn chuyển dạ. Ngoài ra, aspirin còn làm tăng nguy cơ chảy máu ở cả mẹ và thai nhi. Tóm lại, thuốc này không được dùng cho phụ nữ mang thai ở 3 tháng cuối của chu kỳ.
- Mẹ cho con bú: aspirin vào được sữa mẹ nhưng ở liều điều trị bình thường có rất ít nguy cơ xảy ra tác dụng có hại ở trẻ đang bú. Tuy nhiên, người bệnh cần tham khảo ý kiến bác sĩ trước khi sử dụng.",Đối tượng chống chỉ định và thận trọng - Phụ nữ có thai và mẹ cho con bú có uống được Aspirin Vidipha?,Aspirin Vidipha,2,https://youmed.vn/tin-tuc/aspirin-vidipha/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_2243,Khi dùng thuốc Aminoplasmal 10% có thể gặp phải những rối loạn chung nào?,"Đau đầu, rét run, sốt.1","Không có các biểu hiện cụ thể về tác dụng phụ. Tuy nhiên, 1 số tác dụng không mong muốn có thể xảy ra khi sử dụng Aminoplasmal 10% như rối loạn tiêu hóa, buồn nôn, nôn. Ngoài ra, còn có chứng rối loạn chung như đau đầu, rét run, sốt.1",Tác dụng phụ của thuốc,Aminoplasmal 10%,2,https://youmed.vn/tin-tuc/aminoplasmal-10/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
drug_6082,Tại sao không nên dùng thuốc Biviantac quá 2 tuần mà không có ý kiến bác sĩ?,"Vì dùng thuốc Biviantac quá 2 tuần khi không được bác sĩ chỉ định có thể diễn ra tình trạng ngộ độc nhôm dẫn đến các tác dụng phụ nghiêm trọng như suy thận, mất trí nhớ, thiếu máu.","- Bạn không nên dùng thuốc Biviantac quá 2 tuần mà không có ý kiến bác sĩ.
- Liều cao thuốc Biviantac có thể làm nặng hơn tình trạng tắc ruột ở người có nguy cơ cao (suy thận, người cao tuổi…).
- Dùng thuốc kéo dài, liều cao hoặc thậm chí dùng liều bình thường ở những người có nguy cơ thiếu hụt phospho, có thể làm giảm phosphat đi kèm tăng tiêu cơ xương và tăng calci niệu với nguy cơ loãng xương.
- Ở người bệnh suy thận, nồng độ nhôm và magne trong huyết tương thường cao, có thể gây sa sút trí tuệ, thiếu máu hồng cầu nhỏ.
- Nhôm hydroxyd có thể không an toàn cho người bệnh bị rối loạn chuyển hóa porphyria đang thẩm tách máu.
- Không nên dùng thuốc Biviantac cho người bệnh có các vấn đề di truyền hiếm gặp không dung nạp fructose, giảm hấp thu glucose-galactose hoặc thiếu sucrose-isomaltase vì thuốc có chứa tá dược lactose monohydrat.",Lưu ý khi sử dụng,Biviantac,2,https://youmed.vn/tin-tuc/thuoc-biviantac-thuoc-dung-cho-cac-roi-loan-tieu-hoa/,Dược sĩ Trần Vân Thy,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-van-thy/
drug_4988,Thuốc Be-Stedy 16 thuộc danh mục nào?,Thuốc Be-Stedy 16 thuộc danh mục “Thuốc hướng thần kinh & thuốc bổ thần kinh”.,Be-Stedy 16 là thuốc được sản xuất bởi Aurobindo Pharma Limited (Ấn Độ). Thuốc thuộc danh mục “Thuốc hướng thần kinh & thuốc bổ thần kinh”. Đây là thuốc kê đơn và người bệnh chỉ được dùng khi có sự chỉ định của bác sĩ. Thuốc Be-Stedy 16 được bào chế dạng viên nén.,Be-Stedy 16 là thuốc gì?,Be-Stedy 16,2,https://youmed.vn/tin-tuc/be-stedy-16/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
drug_3635,Cần lưu ý những gì khi sử dụng Aticef cho trẻ nhỏ?,Thận trọng khi sử dụng Aticef cho trẻ sơ sinh và sinh non vì chưa có ghi nhận hiệu quả cụ thể.,"- Người bệnh có tiền căn mẫn cảm với Penicilin
- Bệnh nhân có chức năng thận suy giảm với độ thanh thải creatinin < 50m² /phút.
- Sử dụng thuốc lâu dài sẽ làm tăng nguy cơ đề kháng của các chủng không nhạy cảm. Người dùng thuốc cần được theo dõi chặt chẽ. Nếu bị bội nhiễm, bệnh nhân phải ngừng sử dụng ngay.
- Thực tế ghi nhận có trường hợp viêm đại tràng giả mạc do các kháng sinh phổ rộng. Vì vậy, cần nghĩ ngay tới chẩn đoán này khi người bệnh xuất hiện triệu chứng tiêu chảy nặng sau khi dùng thuốc. Nên thận trọng đối với bệnh nhân đường tiêu hóa, đặc biệt là bệnh viêm đại tràng.
- Thận trọng khi dùng cho trẻ sơ sinh và sinh non vì chưa có ghi nhận hiệu quả cụ thể.",Đối tượng chống chỉ định dùng Aticef - Đối tượng thận trọng khi dùng Aticef,Aticef,2,https://youmed.vn/tin-tuc/aticef/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
