question_idx,question,answer,context,title,keyword,topic,article_url,author,author_url
body-part_4371,Nguyên nhân gây ra tình trạng lạc nội mạc tử cung thường là gì?,"Thông thường, tình trạng này thường xảy ra ở buồng trứng, vòi trứng và vùng chậu.","Nội mạc tử cung là lớp tế bào mỏng lót ở trong lòng tử cung. Lớp tế bào này dày lên theo chu kì buồng trứng và bong ra trong những ngày hành kinh. Lạc nội mạc tử cung là khi lớp nội mạc tử cung bị “lạc trôi” đến cư trú ở những nơi khác. Tình trạng này thường xảy ra ở buồng trứng, vòi trứng và vùng chậu. Tuy rất hiếm nhưng đôi khi nội mạc tử cung có thể lạc chỗ ở các cơ quan trong ổ bụng. May mắn thay, đã có nhiều cách điều trị hiệu quả cho bệnh này.",Các bệnh lý thường gặp liên quan đến khung xương chậu? - Lạc nội mạc tử cung,Xương chậu ở nữ,0,https://youmed.vn/tin-tuc/xuong-chau-o-nu-tong-quan-va-cac-benh-ly-thuong-gap/,ThS.BS Phan Lê Nam,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-noi-tru-phan-le-nam/
medicine_1042,"Hiện nay, phương pháp trồng và chăm sóc cây Bạch đồng nữ ra sao?","Bạch đồng nữ có thể trồng bằng hạt hoặc cây con vào mùa xuân, không yêu cầu đặc biệt về đất, chỉ cần đủ ẩm nhưng không úng, có sức chống chịu tốt.","Bạch đồng nữ phân bố chủ yếu ở vùng nhiệt đới và cận nhiệt đới châu Á. Ở Việt Nam, cây được thấy rải rác khắp các tỉnh vùng trung du và đồng bằng, cả ở miền Nam lẫn miền Bắc. Bạch đồng nữ thuộc loài cây bụi, ưa sáng và có thể hơi chịu bóng, cây thường mọc lẫn với một số cây nhỏ khác ở quanh làng, ven đường đi và chân đồi. Ngoài ra còn được trồng ở một số địa phương để làm thuốc. Hiện nay, cây được khai thác nhiều từ nguồn hoang dại hoặc trồng. Trồng bằng hạt hoặc cây con vào mùa xuân, cây không kén đất, chỉ cần đủ ẩm, không úng ngập, có sức chống chịu khá cao, không cần chăm sóc nhiều, chỉ tưới giữ ẩm và làm cỏ khi cần thiết.","Nguồn gốc, phân bố của cây",Bạch đồng nữ,3,https://youmed.vn/tin-tuc/bach-dong-nu-cay-hoa-thom-chua-benh-phu-nu/,Bác sĩ Bùi Khánh Hà,https://youmed.vn/tin-tuc/bac-si/bac-si-bui-khanh-ha/
disease_6809,Mức độ nghiêm trọng của rối loạn lưỡng cực có đặc điểm gì?,Mức độ nghiêm trọng của rối loạn lưỡng cực khác nhau từ người này sang người khác và cũng có thể thay đổi theo thời gian mà trở nên nghiêm trọng hơn hoặc ít nghiêm trọng hơn.,"Trong rối loạn lưỡng cực, các giai đoạn trạng thái tâm trạng không theo một khuôn mẫu nhất định. Mức độ nghiêm trọng của nó khác nhau từ người này sang người khác và cũng có thể thay đổi theo thời gian mà trở nên nghiêm trọng hơn hoặc ít nghiêm trọng hơn.",Triệu chứng thường gặp,Rối loạn lưỡng cực,1,https://youmed.vn/tin-tuc/roi-loan-luong-cuc-trieu-chung-va-cach-dieu-tri-can-benh-nay/,Bác sĩ Lê Hoàng Ngọc Trâm,https://youmed.vn/tin-tuc/bac-si/bac-si-le-hoang-ngoc-tram/
disease_11793,Bác sĩ sẽ đề nghị xét nghiệm nào nếu xét nghiệm ung thư tuyến tiền liệt của bệnh nhân cho kết quả không chính xác?,Khi kết quả xét nghiệm ung thư tuyến tiền liệt không được khẳng định chắc chắn. Bác sĩ cần thực hiện sinh thiết.,"Bệnh nhân sẽ được tư vấn về khả năng sai lầm của xét nghiệm này và sự tốn kém về chi phí. Nếu kết quả gợi ý bệnh nhân có thể mắc ung thư thì sẽ ảnh hưởng đến tinh thần, chất lượng cuộc sống của họ và bác sĩ cần phải thực hiện sinh thiết.",Tầm soát ung thư tuyến tiền liệt - Ở đối tượng 50 – 69 tuổi,Ung thư tuyến tiền liệt,1,https://youmed.vn/tin-tuc/ung-thu-tuyen-tien-liet/,Bác sĩ Nguyễn Đoàn Trọng Nhân,https://youmed.vn/tin-tuc/bac-si/nguyen-doan-trong-nhan/
drug_7784,Tại sao phụ nữ mang thai không được dùng CellCept?,Phụ nữ mang thai không được dùng CellCept vì thuốc này có thể gây dị tật bẩm sinh và sảy thai.,"Mycophenolate gây dị tật bẩm sinh và sảy thai. Đọc thông tin cẩn thận và làm theo hướng dẫn của bác sĩ. Bác sĩ sẽ trao đổi và cung cấp thông tin cho bạn, đặc biệt là tác dụng của mycophenolate trên thai nhi.",Phụ nữ mang thai và cho con bú có được dùng CellCept hay không? - Phụ nữ mang thai,CellCept,2,https://youmed.vn/tin-tuc/thuoc-cellcept/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
disease_11518,"Ngoài điều trị khối u di căn, xạ trị toàn bộ não còn có thể được thực hiện vào thời điểm nào?",Phương pháp này cũng có thể thực hiện kèm theo sau phẫu thuật để giảm sự lây lan ung thư.,"Có thể xạ trị toàn bộ não nếu có khối u di căn lên não. Phương pháp này cũng có thể thực hiện kèm theo sau phẫu thuật để giảm sự lây lan ung thư. Đây có thể là một lựa chọn tốt nếu tế bào ung thư có nguy cơ lan rộng, biến chứng. Tuy nhiên, xạ trị toàn bộ não không được thiết kế riêng để chữa ung thư. Các tác dụng phụ thường gặp là suy giảm trí nhớ, mệt mỏi, phát ban da. Các bác sĩ có thể chỉ định thêm thuốc làm giảm rối loạn chức năng nhận thức do phương pháp điều trị này.",Cách điều trị ung thư phổi di căn lên não - Xạ trị toàn bộ não,Ung thư phổi di căn lên não,1,https://youmed.vn/tin-tuc/ung-thu-phoi-di-can-len-nao/,Bác sĩ Phan Văn Giáo,https://youmed.vn/tin-tuc/bac-si/bac-si-phan-van-giao/
drug_736,Thành phần chính của thuốc Acyclovir Boston 800 là gì?,Thành phần chính của thuốc Acyclovir Boston 800 là acyclovir.,"Thành phần chính của thuốc Acyclovir Boston 800 là acyclovir. Đây là một thuốc kháng virus có cấu trúc tương tự nucleosid, có tác dụng chọn lọc trên tế bào nhiễm virus Herpes. Khi vào cơ thể, acyclovir được phosphoryl hóa để trở thành dạng có hoạt tính là acyclovir triphosphat có tác dụng ức chế tổng hợp ADN của virus và sự nhân lên của virus mà không ảnh hưởng gì đến sự chuyển hóa của tế bào bình thường. Acyclovir có tác dụng mạnh nhất trên virus Herpes simplex type 1 và kém hơn ở virus Herpes simplex 2, virus Varicella zoster.",Công dụng của các thành phần,Acyclovir Boston 800,2,https://youmed.vn/tin-tuc/acyclovir-boston-800/,"Thạc sĩ, Dược sĩ Phan Tiểu Long",https://youmed.vn/tin-tuc/bac-si/duoc-si-phan-tieu-long/
disease_14303,Tại sao phòng chống vỡ giãn tĩnh mạch thực quản lần vỡ giãn đầu tiên cực kỳ quan trọng?,"Phòng chống vỡ giãn tĩnh mạch thực quản lần vỡ giãn đầu tiên cực kỳ quan trọng vì 70% bệnh nhân sẽ bị vỡ giãn tĩnh mạch thực quản tái phát lần thứ 2 trong năm đầu, đặc biệt là trong 6 tuần kể từ lần vỡ giãn đầu tiên.","Vỡ giãn tĩnh mạch thực quản là một trong những tình trạng cấp cứu nặng nề, do đó có thể dẫn đến tử vong nếu không can thiệp đúng và kịp thời. Tùy tình trạng xuất huyết mà bệnh nhân sẽ được truyền dịch, máu, thuốc giảm áp lực tĩnh mạch cửa, được can thiệp qua nội soi như thắt hoặc chích xơ tĩnh mạch thực quản. Hoặc nặng hơn là đặt bóng chèn qua miệng vào thực quản để giảm lượng máu chảy. Xem thêm: Cần chuẩn bị gì trước khi đi nội soi dạ dày, thực quản? Do 70% bệnh nhân sẽ vỡ dãn tĩnh mạch thực quản tái phát lần thứ 2 trong năm đầu. Đặc biệt là trong 6 tuần kể từ lần vỡ giãn đầu tiên. Dẫn đến việc phòng chống lần vỡ giãn đầu tiên cực kỳ quan trọng. Vỡ giãn tĩnh mạch thực quản về bản chất không phải một căn bệnh. Nó là biến chứng của một bệnh lý khác, và thường gặp nhất ở bệnh nhân xơ gan. Đối với vỡ giãn tĩnh mạch thực quản nói riêng và xơ gan nói chung thì việc điều trị là cực kỳ khó khăn, tỷ lệ tử vong cao. Nên điều bạn cần nhớ là hãy cố gắng phòng tránh xơ gan và tích cực tuân thủ hướng dẫn của bác sĩ điều trị. Tất cả là để bạn và người thân đạt được chất lượng cuộc sống tốt nhất.",Điều trị vỡ giãn tĩnh mạch thực quản,Vỡ giãn tĩnh mạch,1,https://youmed.vn/tin-tuc/vo-gian-tinh-mach-thuc-quan-nhung-dieu-can-biet/,ThS.BS Thái Việt Nguyên,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-noi-tru-thai-viet-nguyen/
disease_6813,Rối loạn lưỡng cực loại II có biểu hiện khác biệt gì so với RLLC loại  I?,"Thời gian trầm cảm lâu hơn và thường xuyên hơn so với loại I, trong khi cảm xúc hưng phấn chỉ ở mức nhẹ, không biểu hiện rõ rệt.","Người bệnh có thời gian trầm cảm lâu hơn và thường xuyên hơn so với loại I, còn cảm xúc lúc hưng phấn chỉ ở mức nhẹ, không biểu hiện rõ rệt. Đây là loại RLLC nguy hiểm với tỉ lệ người tự tử hoặc có ý định tự sát cao nhất.",Phân loại bệnh rối loạn lưỡng cực - RLLC loại II,Rối loạn lưỡng cực,1,https://youmed.vn/tin-tuc/roi-loan-luong-cuc-trieu-chung-va-cach-dieu-tri-can-benh-nay/,Bác sĩ Lê Hoàng Ngọc Trâm,https://youmed.vn/tin-tuc/bac-si/bac-si-le-hoang-ngoc-tram/
medicine_3562,Có bao nhiêu hợp chất được tìm thấy trong Cốt thoái bổ sau khi được phân tách?,"Sau khi được phân tách, trong Cốt thoái bổ có tổng cộng 369 hợp chất được phát hiện.","Trong Cốt toái bổ Drymria fortunei có hesperi – din (CA., 1970, 73, 11382j) và 25 – 34,89% tinh bột (Trung Quốc thực vật chí, 1961, 447). Những nghiên cứu mới cho thấy trong Cốt toái bổ có tổng cộng 369 hợp chất đã được phát hiện, so với ít hơn 50 hợp chất khi không phân tách. Trong đó có flavonoid, proanthocyanidin, triterpenoids, axit phenolic và lignans.",Thành phần hoá học,Cốt thoái bổ,3,https://youmed.vn/tin-tuc/cot-toai-bo-vi-thuoc-quy-bo-gan-cot/,"Thạc sĩ, Bác sĩ Nguyễn Trần Anh Thư",https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-tran-anh-thu/
disease_15578,Thời gian phục hồi chức năng sau đột quỵ có thể kéo dài bao lâu?,Thời gian phục hồi chức năng sau đột quỵ phụ thuộc vào mức độ nặng của đột quỵ và những biến chứng nào gặp phải. Có thể kéo dài vài tháng đến vài năm sau đột quỵ.,"Thời gian phục hồi chức năng sau đột quỵ phụ thuộc vào mức độ nặng của đột quỵ và những biến chứng nào gặp phải. Một vài người phục hồi rất nhanh. Song, hầu hết đều cần một khoảng thời gian dài, có thể kéo dài vài tháng đến vài năm sau đột quỵ. Kế hoạch phục hồi chức năng sau đột quỵ sẽ thay đổi trong quá trình phục hồi, khi bạn học lại những kĩ năng và nhu cầu của bạn cũng thay đổi. Khi luyện tập liên tục, bạn có thể rút ngắn thời gian cho mình.",Phục hồi chức năng sau đột quỵ kéo dài bao lâu?,Đột quỵ,1,https://youmed.vn/tin-tuc/ban-biet-gi-ve-phuc-hoi-chuc-nang-sau-dot-quy/,Bác sĩ Nguyễn Thanh Xuân,https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-thanh-xuan/
medicine_6090,"Trong họ Bầu bí, khổ qua rừng thuộc loài nào?",Khổ qua rừng thuộc loài cây nhỏ có hoa.,"Khổ qua rừng là một loài cây nhỏ có hoa trong họ Bầu bí. Cây khổ qua là loài dây leo bằng tua cuốn thân thảo sống hàng năm, chu kỳ sống 3-4 tháng. Thân có cạnh, dây có thể bò 2-3 mét. Lá mọc so le, dài từ 5 đến 10cm, rộng 4-8cm, phiến lá chia làm 5 đến 7 thuỳ, hình trứng, mép khía răng. Mặt dưới lá màu nhạt hơn mặt trên, gân lá có lông ngắn. Hoa đực và hoa cái mọc riêng ở nách lá, có cuống dài. Cánh hoa màu trắng. Quả dạng hình thoi, dài 8-10cm, mặt ngoài có nhiều u lồi. Quả chưa chín có màu vàng xanh, khi chín màu vàng hồng. Cây có tác dụng tốt hơn các giống khổ qua trồng.",Khổ qua rừng là gì? - Mô tả thực vật,Khổ qua rừng,3,https://youmed.vn/tin-tuc/kho-qua-rung/,ThS.BS Dư Thị Cẩm Quỳnh,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-du-thi-cam-quynh/
medicine_10189,"Trước khi sử dụng thuốc sơn tra, đối tượng nào cần tham khảo ý kiến người có chuyên môn?","Đối tượng tỳ vị hư yếu, không có thực tích.","- Mẫn cảm và dị ứng với bất kỳ dược liệu nào có trong bài thuốc.
- Tiền sử bị bệnh lý dạ dày nặng, loét, xuất huyết dạ dày không nên dùng vị thuốc này.
- Tỳ vị hư yếu, không có thực tích thì không nên dùng. Cây Sơn tra từ lâu đã được sử dụng trong dân gian. Với sự đa dạng và phong phú về tác dụng mà dược liệu này được dùng nhiều để điều trị bệnh. Hy vọng bài viết trên đây có thể giúp cho bạn biết tác dụng và vị thuốc sơn tra. Tuy nhiên, để có thể tận dụng hết giá trị của vị thuốc đối với sức khỏe, bạn nên tham khảo ý kiến người có chuyên môn, y bác sĩ để kiểm soát rủi ro và những tác dụng không mong muốn.",Kiêng kỵ,Sơn tra,3,https://youmed.vn/tin-tuc/qua-son-tra/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
medicine_11446,Tinh dầu khuynh diệp có tác dụng như thế nào trong điều trị chứng viêm?,"1,8-Cineole trong tinh dầu khuynh diệp đóng vai trò là chất ức chế mạnh các cytokine, thích hợp để điều trị lâu dài chứng viêm ở các bệnh được chỉ định sử dụng steroid.","Thành phần 1,8-cineole trong tinh dầu này được sử dụng để điều trị các bệnh hô hấp, giảm ho, giúp tống chất nhầy và thư giãn cơ hô hấp. Ngoài ra, 1,8-cineole là chất ức chế mạnh các cytokine thích hợp để điều trị lâu dài chứng viêm ở các bệnh được chỉ định sử dụng steroid. Tinh dầu khuynh diệp được sử dụng trong y học dân gian để điều trị các vấn đề về đường hô hấp bao gồm cảm lạnh, ho, sổ mũi, đau họng, hen suyễn, nghẹt mũi, viêm phế quản và viêm xoang. Trong nhiều năm trở lại đây, khuynh diệp đã được sử dụng trong nhiều loại thuốc ho không kê đơn cùng với các thành phần dược liệu giảm ho khác.",Tinh dầu khuynh diệp có tác dụng gì? - Đối với bệnh đường hô hấp và kháng viêm2 5,Tinh dầu khuynh diệp,3,https://youmed.vn/tin-tuc/tinh-dau-khuynh-diep/,ThS.BS Dư Thị Cẩm Quỳnh,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-du-thi-cam-quynh/
medicine_183,Vai trò của Ba đậu trong y học là gì?,"Ba đậu được sử dụng chủ yếu ở dạng thuốc Ba đậu sương, uống trong 0,1 – 0,3g, cho vào thuốc hoàn tán hoặc viên bọc nhựa.","Tùy thuộc vào mục đích sử dụng và từng bài thuốc mà có thể dùng dược liệu với nhiều cách khác nhau. Thảo dược được sử dụng chủ yếu ở dạng thuốc Ba đậu sương, uống trong 0,1 – 0,3g, cho vào thuốc hoàn tán hoặc viên bọc nhựa. Nếu dùng ngoài thì bọc vào vải, nhét vào mũi, tai… hoặc nghiền nát đắp bên ngoài. Riêng lá thì có thể dùng tươi giã đắp hay tán thành bột để sát trùng.",Cách dùng và liều dùng,Ba đậu,3,https://youmed.vn/tin-tuc/ba-dau-duoc-lieu-quy-nen-dung-can-than/,Bác sĩ Phạm Lê Phương Mai,https://youmed.vn/tin-tuc/bac-si/bac-si-pham-le-phuong-mai/
medicine_3076,"Đối với cây cải cúc, bộ phận của cây nào khi dùng làm dịch chiết ethanol có tác dụng kháng khuẩn trên Bacillus subtilis và Micrococcus luteus lufe?","Thân, lá, hoa của cây cải cúc đều có tác dụng kháng khuẩn này.","Người ta đã thử dịch chiết ethanol của thân, lá, hoa và thấy có tác dụng kháng khuẩn trên Bacillus subtilis và Micrococcus luteus lufe.",Thành phần hóa học trong cây cải cúc và tác dụng dược lý - Tác dụng dược lý,Cải cúc,3,https://youmed.vn/tin-tuc/cai-cuc/,Bác sĩ Bùi Khánh Hà,https://youmed.vn/tin-tuc/bac-si/bac-si-bui-khanh-ha/
medicine_11546,Nêu một số tác dụng phụ thường gặp khi sử dụng tinh dầu thiên nhiên?,"Sử dụng tinh dầu thiên nhiên có thể gây ra một số tác dụng phụ như phát ban, hen suyễn, đau đầu và phản ứng dị ứng.","Bên cạnh những tác dụng có lợi vốn có của tinh dầu. Chúng cũng có thể gây ra một số tác dụng phụ, bao gồm: - Phát ban.
- Hen suyễn.
- Đau đầu.
- Phản ứng dị ứng. Các loại tinh dầu thiên nhiên thường liên quan đến phản ứng phụ là oải hương, bạc hà, cây trà và hoa hoàng lan ylang-ylang. Cần chú ý đọc kĩ hướng dẫn trước khi sử dụng các loại tinh dầu. Tinh dầu cây xô thơm có thể gây co thắt ở phụ nữ đang mang thai.17 Các loại tinh dầu có nhiều phenol như quế, có thể gây kích ứng da và không nên sử dụng trên da khi chưa kết hợp với dầu nền. Tương tự tinh dầu làm từ vỏ cam quýt, tinh dầu cam Bergamot cũng làm tăng phản ứng của da với ánh nắng và có thể xảy ra bỏng.17 Uống hoặc nuốt tinh dầu không được khuyến cáo. Vì có thể gây hại và ở liều lượng nhất định có thể gây tử vong.",Những lưu ý khi sử dụng tinh dầu thiên nhiên,Tinh dầu thiên nhiên,3,https://youmed.vn/tin-tuc/tinh-dau-thien-nhien/,ThS.BS Nguyễn Thị Lệ Quyên,https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-thi-le-quyen/
medicine_8214,"Quan sát bằng mắt thường, có thể thấy những đặc điểm gì của Ngũ vị tử sau khi sống?","Ngũ vị tử sau khi sống có màu nâu đỏ, sáng bóng, thịt quả mềm, dính.","- Sống: Loại bỏ tạp chất, giã vụn khi dùng.
- Chế dấm: Lấy Ngũ vị tử trộn với một lượng đủ dấm, cho vào nồi kín, đồ đến có màu đen, lấy ra, phơi hay sấy khô, khi dùng giã dập. Cứ 100 kg Ngũ vị tử cân 20 lít dấm, nếu cần thì pha loãng thêm. Sau khi chế mặt ngoài ngũ vị tử có màu đen, nhuận do có tinh dầu, hơi sáng bóng, thịt quả mềm, dính. Mặt ngoài vỏ quả trong có màu nâu đỏ, sáng bóng. Hạt màu đỏ nâu, sáng bóng.",Thu hái và bào chế - Bào chế,Ngũ vị tử,3,https://youmed.vn/tin-tuc/ngu-vi-tu-tri-hen-suyen-bo-than/,"Thạc sĩ, Bác sĩ Nguyễn Trần Anh Thư",https://youmed.vn/tin-tuc/bac-si/bac-si-nguyen-tran-anh-thu/
disease_8092,Viêm tụy cấp là gì?,"Viêm tụy cấp là một biến chứng của bệnh sỏi mật, xảy ra khi sỏi mật di chuyển vào ống tụy, gây tắc nghẽn và viêm tụy.","- Viêm đường mật cấp.
- Viêm tụy cấp.
- Nhiễm trùng huyết, sốc nhiễm trùng.
- Rò túi mật – đường mật (hội chứng Mirizzi).
- Rò túi mật – tá tràng.
- Tắc ruột do sỏi mật. Nếu không can thiệp điều trị kịp thời, các biến chứng này có thể gây tử vong.",Các biến chứng của bệnh sỏi mật - Các biến chứng khác,Sỏi túi mật,1,https://youmed.vn/tin-tuc/soi-tui-mat-nguyen-nhan-va-trieu-chung/,Bác sĩ Huỳnh Quang Nghệ,https://youmed.vn/tin-tuc/bac-si/bac-si-huynh-quang-nghe/
drug_3528,Atarax tương tác với thuốc nào?,"Atarax tương tác với các thuốc như epinephrin, barbiturat, thuốc an thần khác, droperidol, pramlintid, thuốc gây tê mê, rượu, các chất ức chế acetylcholinesterase, chất giảm đau và các thuốc opiat.","- Epinephrin (adrenalin)
- Droperidol, methotrimeprazin, pramlintid.
- Amphetamin, các chất ức chế acetylcholinesterase.
- Thuốc kháng acetylcholin khác, có thể tăng thêm tác dụng
- Các thuốc opiat, giảm đau, barbiturat, thuốc an thần khác, các thuốc gây tê mê hoặc rượu. Nếu cần thiết phải dùng một thuốc co mạch thì phải dùng noradrenalin hoặc metaraminol, không được dùng epinephrin cho người đang dùng Atarax.",Tương tác thuốc với Atarax (hydroxyzine hydrochloride),Atarax,2,https://youmed.vn/tin-tuc/thuoc-atarax-hydroxyzine-hydrochloride/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
medicine_13272,Sử dụng ô dược thế nào cho đúng?,"Quý độc giả nên tham vấn ý kiến bác sĩ và chuyên gia để sử dụng dược liệu hiệu quả, phù hợp với tình trạng bệnh.","Những người có thể trạng khí hư mà có nội nhiệt thì không dùng. Ô dược sử dụng rộng rãi trong điều trị một số vấn đề ở đường tiêu hóa. Quý độc giả nên tham vấn ý kiến bác sĩ và chuyên gia để sử dụng dược liệu hiệu quả, phù hợp với tình trạng bệnh.",Kiêng kỵ,Ô dược,3,https://youmed.vn/tin-tuc/o-duoc/,ThS.BS Dư Thị Cẩm Quỳnh,https://youmed.vn/tin-tuc/bac-si/thac-si-bac-si-du-thi-cam-quynh/
body-part_3504,Động mạch vị tá tràng trên là nhánh của động mạch nào?,Động mạch vị tá tràng trên là nhánh của động mạch thân tạng.,"Cấp máu cho tụy từ 6 động mạch của 2 nhánh từ ĐM chủ bụng: ĐM thân tạng và ĐM mạc treo tràng trên. ĐM vị tá tràng trên, 1 nhánh của động mạch thân tạng Động mạch tá tụy trước trên. Động mạch tá tụy sau trên. ĐM lách (tách từ thân tạng) Động mạch lưng tụy (hay động mạch sau tụy, lưng ám chỉ mặt lưng). Động mạch tụy lớn. ĐM vị ta tràng dưới, 1 nhánh của động mạch mạc treo tràng trên Động mạch tá tụy trước dưới Động mạch tá tụy sau dưới",Mạch máu và thần kinh - Động mạch (ĐM),Tuyến Tụy,0,https://youmed.vn/tin-tuc/tuyen-tuy-cau-truc-va-chuc-nang/,ThS.BS Vũ Thành Đô,https://youmed.vn/tin-tuc/bac-si/bac-si-vu-thanh-do/
drug_8566,Có những loại thuốc nào có khả năng làm trầm trọng hơn tình trạng chảy máu khi sử dụng chung với Clopias?,"Thuốc chống đông dạng uống, heparin.","- Tương tác với các thuốc có nguy cơ gây chảy máu, thuốc chống đông dạng uống, heparin sẽ làm trầm trọng hơn tình trạng chảy máu.
- Nếu dùng cùng với NSAID có khả năng gây chảy máu ẩn đường tiêu hoá.
- Rượu làm tăng nguy cơ gây tổn thương đường tiêu hoá khi dùng chung với aspirin. Vì thế cần trao đổi với bệnh nhân có uống rượu trước khi điều trị.",Tương tác thuốc,Clopias,2,https://youmed.vn/tin-tuc/clopias/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
body-part_2529,Chúng ta có thể làm gì nếu gặp tình trạng khô miệng?,"Có thể nhai kẹo cao su không đường, mút kẹo không đường, uống nhiều nước. Nếu tình trạng khô miệng kéo dài, có thể súc miệng bằng nước bọt nhân tạo.","- Uống nhiều nước.
- Nhai kẹo cao su không đường.
- Mút kẹo không đường.
- Nếu khô miệng kéo dài, bác sĩ hoặc nha sĩ có thể khuyên bạn nên súc miệng bằng nước bọt nhân tạo. Đây là một chất lỏng hoặc thuốc xịt được bán mà không cần kê toa. Nó có thể được sử dụng thường xuyên khi cần thiết.
- Nước bọt nhân tạo giúp giữ ẩm miệng và thoải mái. Nhưng nó không chứa protein, khoáng chất và các chất khác có trong nước bọt thật sự giúp tiêu hóa.",Giảm lượng nước bọt - Cách để lượng nước bọt không giảm quá mức,Nước bọt,0,https://youmed.vn/tin-tuc/vai-tro-cua-nuoc-bot-doi-voi-co-the-chung-ta/,Bác sĩ Phan Văn Giáo,https://youmed.vn/tin-tuc/bac-si/bac-si-phan-van-giao/
disease_503,Trong trường hợp nào nên tham khảo ý kiến về tư vấn di truyền trước khi mang thai?,Khi có nguy cơ cao sẽ truyền gen bệnh sang con.," Rất tiếc là hiện nay vẫn không có cách nào để ngăn ngừa bệnh cơ bẩm sinh. Nếu bạn có nguy cơ cao sẽ truyền gen bệnh sang con, bạn sẽ cần tham khảo ý kiến về tư vấn di truyền trước khi mang thai. Một nhà tư vấn di truyền có thể giúp bạn biết cơ hội sinh ra con bị bệnh này là bao nhiêu. Họ cũng có thể giải thích về các xét nghiệm tiền sản và những ưu, nhược điểm của xét nghiệm. ",Làm sao để phòng ngừa bệnh cơ bẩm sinh?,Bệnh cơ bẩm sinh,1,https://youmed.vn/tin-tuc/benh-co-bam-sinh-nguyen-nhan-chan-doan-va-dieu-tri/,ThS.BS Vũ Thành Đô,https://youmed.vn/tin-tuc/bac-si/bac-si-vu-thanh-do/
drug_7022,Captopril có tác dụng phụ như thế nào đối với phụ nữ mang thai trong 3 tháng giữa và 3 tháng cuối của thai kỳ?,"Captopril có thể gây ra các thương tổn cho thai nhi hoặc trẻ sơ sinh như: hạ huyết áp, giảm sản xương sọ, suy thận và tử vong.","Sử dụng captopril hoặc các chất ức chế men chuyển khác trong 3 tháng giữa và 3 tháng cuối của thai kỳ có thể gây thương tổn thai nhi hay trẻ sơ sinh bao gồm: - Hạ huyết áp.
- Giảm sản xương sọ.
- Suy thận.
- Tử vong. Không những vậy, thuốc còn có thể gây tình trạng dịch nước ối ít, dị dạng sọ mặt, giảm sản phổi, sinh non, thai già tháng, còn ống động mạch có thể xảy ra. Do đó, không được dùng captopril trong thời kỳ mang thai.",Đối tượng đặc biệt sử dụng Captopril - Phụ nữ mang thai,Captopril,2,https://youmed.vn/tin-tuc/thuoc-captopril/,Dược sĩ Nguyễn Ngọc Cẩm Tiên,https://youmed.vn/tin-tuc/bac-si/duoc-si-nguyen-ngoc-cam-tien/
drug_8168,Ciacca có tương tác với các loại thuốc nào khi sử dụng chung không?,Hiện nay vẫn chưa có báo cáo nào về các tương tác xảy ra khi sử dụng Ciacca cùng với các loại thuốc khác trên da.,"Hiện vẫn chưa có các tương tác xảy ra khi sử dụng Ciacca cùng với thuốc khác trên da. Tuy nhiên, retinoid và các chế phẩm có tác động tương tự không nên dùng cùng lúc với adapalene. Khi dùng thuốc, nên tránh phơi nắng và tránh tiếp xúc nhiều với tia UV.1 Ciacca có thể gây kích ứng nhẹ tại chỗ do đó khi dùng cùng lúc với các thuốc có tác nhân làm bong tróc, mòn da, se da sẽ làm tăng sự kích ứng.1 Các chế phẩm sử dụng trên da như erythromycin 4% hoặc dung dịch clindamycin phosphate (1% dạng base), gel nước benzoyl peroxide 10% dùng vào buổi sáng. Bên cạnh đó, thuốc khi được sử dụng vào ban đêm không làm giảm tác dụng phụ mà còn gây tăng kích ứng khi sử dụng.1",Tương tác thuốc,Ciacca,2,https://youmed.vn/tin-tuc/ciacca/,Dược sĩ Trần Việt Linh,https://youmed.vn/tin-tuc/bac-si/duoc-si-tran-viet-linh/
